COUNTRY,COUNTERPART_COUNTRY,TRADE_FLOW,commodity_group,date,trade_value_usd
India,Germany,Imports of goods,Other,2023-M07,1199.970917
India,Saudi Arabia,Imports of goods,Other,2023-M07,2242.096464
India,Germany,Exports of goods,Other,2023-M07,827.3421
India,France,Imports of goods,Other,2023-M07,498.278893
India,Qatar,Imports of goods,Other,2023-M07,""
India,Saudi Arabia,Imports of goods,Other,2023-M07,""
India,France,Exports of goods,Other,2023-M07,583.315718
India,Italy,Imports of goods,Other,2023-M07,""
India,France,Imports of goods,Other,2023-M07,""
India,Italy,Trade balance goods,Other,2023-M07,70.608268
India,Germany,Trade balance goods,Other,2023-M07,-372.628817
India,United States,Imports of goods,Other,2023-M07,""
India,United States,Imports of goods,Other,2023-M07,3542.911041
India,United States,Trade balance goods,Other,2023-M07,""
India,Germany,Exports of goods,Other,2023-M07,""
India,Germany,Imports of goods,Other,2023-M07,""
India,United States,Exports of goods,Other,2023-M07,""
India,Saudi Arabia,Exports of goods,Other,2023-M07,""
India,United States,Exports of goods,Other,2023-M07,6375.091753
India,Italy,Imports of goods,Other,2023-M07,521.965763
India,Qatar,Trade balance goods,Other,2023-M07,-692.237824
India,Qatar,Exports of goods,Other,2023-M07,""
India,Italy,Trade balance goods,Other,2023-M07,""
India,Germany,Trade balance goods,Other,2023-M07,""
India,United States,Trade balance goods,Other,2023-M07,""
India,France,Trade balance goods,Other,2023-M07,""
India,France,Trade balance goods,Other,2023-M07,85.036825
India,Saudi Arabia,Imports of goods,Other,2023-M07,""
India,Germany,Exports of goods,Other,2023-M07,""
India,France,Imports of goods,Other,2023-M07,""
India,Italy,Imports of goods,Other,2023-M07,""
India,Germany,Trade balance goods,Other,2023-M07,""
India,Italy,Trade balance goods,Other,2023-M07,""
India,United States,Exports of goods,Other,2023-M07,""
India,Germany,Imports of goods,Other,2023-M07,""
India,Italy,Exports of goods,Other,2023-M07,""
India,France,Exports of goods,Other,2023-M07,""
India,Saudi Arabia,Exports of goods,Other,2023-M07,""
India,Qatar,Trade balance goods,Other,2023-M07,""
India,Saudi Arabia,Trade balance goods,Other,2023-M07,""
India,Qatar,Imports of goods,Other,2023-M07,""
India,Qatar,Exports of goods,Other,2023-M07,""
India,United States,Imports of goods,Other,2023-M07,""
India,Qatar,Trade balance goods,Other,2023-M08,""
India,Qatar,Exports of goods,Other,2023-M08,153.522643
India,Saudi Arabia,Exports of goods,Other,2023-M08,858.075306
India,Saudi Arabia,Trade balance goods,Other,2023-M08,""
India,Saudi Arabia,Trade balance goods,Other,2023-M08,-1839.454853
India,Qatar,Imports of goods,Other,2023-M08,917.754882
India,United States,Trade balance goods,Other,2023-M08,3080.180632
India,Italy,Exports of goods,Other,2023-M08,""
India,France,Trade balance goods,Other,2023-M08,""
India,France,Exports of goods,Other,2023-M08,""
India,Italy,Exports of goods,Other,2023-M08,659.634933
India,Germany,Imports of goods,Other,2023-M08,1441.120206
India,Saudi Arabia,Imports of goods,Other,2023-M08,2697.530159
India,Germany,Exports of goods,Other,2023-M08,829.807551
India,France,Imports of goods,Other,2023-M08,449.346526
India,Qatar,Imports of goods,Other,2023-M08,""
India,Saudi Arabia,Imports of goods,Other,2023-M08,""
India,France,Exports of goods,Other,2023-M08,960.603812
India,Italy,Imports of goods,Other,2023-M08,""
India,France,Imports of goods,Other,2023-M08,""
India,Italy,Trade balance goods,Other,2023-M08,106.151547
India,Germany,Trade balance goods,Other,2023-M08,-611.312655
India,United States,Imports of goods,Other,2023-M08,""
India,United States,Imports of goods,Other,2023-M08,3929.620037
India,United States,Trade balance goods,Other,2023-M08,""
India,Germany,Exports of goods,Other,2023-M08,""
India,Germany,Imports of goods,Other,2023-M08,""
India,United States,Exports of goods,Other,2023-M08,""
India,Saudi Arabia,Exports of goods,Other,2023-M08,""
India,United States,Exports of goods,Other,2023-M08,7009.800669
India,Italy,Imports of goods,Other,2023-M08,553.483386
India,Qatar,Trade balance goods,Other,2023-M08,-764.232239
India,Qatar,Exports of goods,Other,2023-M08,""
India,Italy,Trade balance goods,Other,2023-M08,""
India,Germany,Trade balance goods,Other,2023-M08,""
India,United States,Trade balance goods,Other,2023-M08,""
India,France,Trade balance goods,Other,2023-M08,""
India,France,Trade balance goods,Other,2023-M08,511.257286
India,Saudi Arabia,Imports of goods,Other,2023-M08,""
India,Germany,Exports of goods,Other,2023-M08,""
India,France,Imports of goods,Other,2023-M08,""
India,Italy,Imports of goods,Other,2023-M08,""
India,Germany,Trade balance goods,Other,2023-M08,""
India,Italy,Trade balance goods,Other,2023-M08,""
India,United States,Exports of goods,Other,2023-M08,""
India,Germany,Imports of goods,Other,2023-M08,""
India,Italy,Exports of goods,Other,2023-M08,""
India,France,Exports of goods,Other,2023-M08,""
India,Saudi Arabia,Exports of goods,Other,2023-M08,""
India,Qatar,Trade balance goods,Other,2023-M08,""
India,Saudi Arabia,Trade balance goods,Other,2023-M08,""
India,Qatar,Imports of goods,Other,2023-M08,""
India,Qatar,Exports of goods,Other,2023-M08,""
India,United States,Imports of goods,Other,2023-M08,""
India,Qatar,Trade balance goods,Other,2023-M09,""
India,Qatar,Exports of goods,Other,2023-M09,109.777405
India,Saudi Arabia,Exports of goods,Other,2023-M09,826.168452
India,Saudi Arabia,Trade balance goods,Other,2023-M09,""
India,Saudi Arabia,Trade balance goods,Other,2023-M09,-1614.29674
India,Qatar,Imports of goods,Other,2023-M09,899.896129
India,United States,Trade balance goods,Other,2023-M09,2789.873151
India,Italy,Exports of goods,Other,2023-M09,""
India,France,Trade balance goods,Other,2023-M09,""
India,France,Exports of goods,Other,2023-M09,""
India,Italy,Exports of goods,Other,2023-M09,540.310594
India,Germany,Imports of goods,Other,2023-M09,1178.226886
India,Saudi Arabia,Imports of goods,Other,2023-M09,2440.465192
India,Germany,Exports of goods,Other,2023-M09,775.990292
India,France,Imports of goods,Other,2023-M09,434.777056
India,Qatar,Imports of goods,Other,2023-M09,""
India,Saudi Arabia,Imports of goods,Other,2023-M09,""
India,France,Exports of goods,Other,2023-M09,678.649898
India,Italy,Imports of goods,Other,2023-M09,""
India,France,Imports of goods,Other,2023-M09,""
India,Italy,Trade balance goods,Other,2023-M09,53.448449
India,Germany,Trade balance goods,Other,2023-M09,-402.236594
India,United States,Imports of goods,Other,2023-M09,""
India,United States,Imports of goods,Other,2023-M09,3300.609534
India,United States,Trade balance goods,Other,2023-M09,""
India,Germany,Exports of goods,Other,2023-M09,""
India,Germany,Imports of goods,Other,2023-M09,""
India,United States,Exports of goods,Other,2023-M09,""
India,Saudi Arabia,Exports of goods,Other,2023-M09,""
India,United States,Exports of goods,Other,2023-M09,6090.482685
India,Italy,Imports of goods,Other,2023-M09,486.862145
India,Qatar,Trade balance goods,Other,2023-M09,-790.118724
India,Qatar,Exports of goods,Other,2023-M09,""
India,Italy,Trade balance goods,Other,2023-M09,""
India,Germany,Trade balance goods,Other,2023-M09,""
India,United States,Trade balance goods,Other,2023-M09,""
India,France,Trade balance goods,Other,2023-M09,""
India,France,Trade balance goods,Other,2023-M09,243.872842
India,Saudi Arabia,Imports of goods,Other,2023-M09,""
India,Germany,Exports of goods,Other,2023-M09,""
India,France,Imports of goods,Other,2023-M09,""
India,Italy,Imports of goods,Other,2023-M09,""
India,Germany,Trade balance goods,Other,2023-M09,""
India,Italy,Trade balance goods,Other,2023-M09,""
India,United States,Exports of goods,Other,2023-M09,""
India,Germany,Imports of goods,Other,2023-M09,""
India,Italy,Exports of goods,Other,2023-M09,""
India,France,Exports of goods,Other,2023-M09,""
India,Saudi Arabia,Exports of goods,Other,2023-M09,""
India,Qatar,Trade balance goods,Other,2023-M09,""
India,Saudi Arabia,Trade balance goods,Other,2023-M09,""
India,Qatar,Imports of goods,Other,2023-M09,""
India,Qatar,Exports of goods,Other,2023-M09,""
India,United States,Imports of goods,Other,2023-M09,""
India,Qatar,Trade balance goods,Other,2023-M10,""
India,Qatar,Exports of goods,Other,2023-M10,142.924296
India,Saudi Arabia,Exports of goods,Other,2023-M10,912.943635
India,Saudi Arabia,Trade balance goods,Other,2023-M10,""
India,Saudi Arabia,Trade balance goods,Other,2023-M10,-1747.2027
India,Qatar,Imports of goods,Other,2023-M10,1056.847632
India,United States,Trade balance goods,Other,2023-M10,2727.818675
India,Italy,Exports of goods,Other,2023-M10,""
India,France,Trade balance goods,Other,2023-M10,""
India,France,Exports of goods,Other,2023-M10,""
India,Italy,Exports of goods,Other,2023-M10,500.973586
India,Germany,Imports of goods,Other,2023-M10,1275.075319
India,Saudi Arabia,Imports of goods,Other,2023-M10,2660.146335
India,Germany,Exports of goods,Other,2023-M10,771.852102
India,France,Imports of goods,Other,2023-M10,530.036733
India,Qatar,Imports of goods,Other,2023-M10,""
India,Saudi Arabia,Imports of goods,Other,2023-M10,""
India,France,Exports of goods,Other,2023-M10,497.482802
India,Italy,Imports of goods,Other,2023-M10,""
India,France,Imports of goods,Other,2023-M10,""
India,Italy,Trade balance goods,Other,2023-M10,27.526544
India,Germany,Trade balance goods,Other,2023-M10,-503.223217
India,United States,Imports of goods,Other,2023-M10,""
India,United States,Imports of goods,Other,2023-M10,3504.985935
India,United States,Trade balance goods,Other,2023-M10,""
India,Germany,Exports of goods,Other,2023-M10,""
India,Germany,Imports of goods,Other,2023-M10,""
India,United States,Exports of goods,Other,2023-M10,""
India,Saudi Arabia,Exports of goods,Other,2023-M10,""
India,United States,Exports of goods,Other,2023-M10,6232.80461
India,Italy,Imports of goods,Other,2023-M10,473.447042
India,Qatar,Trade balance goods,Other,2023-M10,-913.923336
India,Qatar,Exports of goods,Other,2023-M10,""
India,Italy,Trade balance goods,Other,2023-M10,""
India,Germany,Trade balance goods,Other,2023-M10,""
India,United States,Trade balance goods,Other,2023-M10,""
India,France,Trade balance goods,Other,2023-M10,""
India,France,Trade balance goods,Other,2023-M10,-32.553931
India,Saudi Arabia,Imports of goods,Other,2023-M10,""
India,Germany,Exports of goods,Other,2023-M10,""
India,France,Imports of goods,Other,2023-M10,""
India,Italy,Imports of goods,Other,2023-M10,""
India,Germany,Trade balance goods,Other,2023-M10,""
India,Italy,Trade balance goods,Other,2023-M10,""
India,United States,Exports of goods,Other,2023-M10,""
India,Germany,Imports of goods,Other,2023-M10,""
India,Italy,Exports of goods,Other,2023-M10,""
India,France,Exports of goods,Other,2023-M10,""
India,Saudi Arabia,Exports of goods,Other,2023-M10,""
India,Qatar,Trade balance goods,Other,2023-M10,""
India,Saudi Arabia,Trade balance goods,Other,2023-M10,""
India,Qatar,Imports of goods,Other,2023-M10,""
India,Qatar,Exports of goods,Other,2023-M10,""
India,United States,Imports of goods,Other,2023-M10,""
India,Qatar,Trade balance goods,Other,2023-M11,""
India,Qatar,Exports of goods,Other,2023-M11,115.400754
India,Saudi Arabia,Exports of goods,Other,2023-M11,896.968512
India,Saudi Arabia,Trade balance goods,Other,2023-M11,""
India,Saudi Arabia,Trade balance goods,Other,2023-M11,-1745.376818
India,Qatar,Imports of goods,Other,2023-M11,1010.604624
India,United States,Trade balance goods,Other,2023-M11,2225.424498
India,Italy,Exports of goods,Other,2023-M11,""
India,France,Trade balance goods,Other,2023-M11,""
India,France,Exports of goods,Other,2023-M11,""
India,Italy,Exports of goods,Other,2023-M11,502.162218
India,Germany,Imports of goods,Other,2023-M11,1161.030387
India,Saudi Arabia,Imports of goods,Other,2023-M11,2642.34533
India,Germany,Exports of goods,Other,2023-M11,669.694652
India,France,Imports of goods,Other,2023-M11,416.511417
India,Qatar,Imports of goods,Other,2023-M11,""
India,Saudi Arabia,Imports of goods,Other,2023-M11,""
India,France,Exports of goods,Other,2023-M11,540.485106
India,Italy,Imports of goods,Other,2023-M11,""
India,France,Imports of goods,Other,2023-M11,""
India,Italy,Trade balance goods,Other,2023-M11,13.700798
India,Germany,Trade balance goods,Other,2023-M11,-491.335735
India,United States,Imports of goods,Other,2023-M11,""
India,United States,Imports of goods,Other,2023-M11,3652.922587
India,United States,Trade balance goods,Other,2023-M11,""
India,Germany,Exports of goods,Other,2023-M11,""
India,Germany,Imports of goods,Other,2023-M11,""
India,United States,Exports of goods,Other,2023-M11,""
India,Saudi Arabia,Exports of goods,Other,2023-M11,""
India,United States,Exports of goods,Other,2023-M11,5878.347085
India,Italy,Imports of goods,Other,2023-M11,488.46142
India,Qatar,Trade balance goods,Other,2023-M11,-895.20387
India,Qatar,Exports of goods,Other,2023-M11,""
India,Italy,Trade balance goods,Other,2023-M11,""
India,Germany,Trade balance goods,Other,2023-M11,""
India,United States,Trade balance goods,Other,2023-M11,""
India,France,Trade balance goods,Other,2023-M11,""
India,France,Trade balance goods,Other,2023-M11,123.973689
India,Saudi Arabia,Imports of goods,Other,2023-M11,""
India,Germany,Exports of goods,Other,2023-M11,""
India,France,Imports of goods,Other,2023-M11,""
India,Italy,Imports of goods,Other,2023-M11,""
India,Germany,Trade balance goods,Other,2023-M11,""
India,Italy,Trade balance goods,Other,2023-M11,""
India,United States,Exports of goods,Other,2023-M11,""
India,Germany,Imports of goods,Other,2023-M11,""
India,Italy,Exports of goods,Other,2023-M11,""
India,France,Exports of goods,Other,2023-M11,""
India,Saudi Arabia,Exports of goods,Other,2023-M11,""
India,Qatar,Trade balance goods,Other,2023-M11,""
India,Saudi Arabia,Trade balance goods,Other,2023-M11,""
India,Qatar,Imports of goods,Other,2023-M11,""
India,Qatar,Exports of goods,Other,2023-M11,""
India,United States,Imports of goods,Other,2023-M11,""
India,Qatar,Trade balance goods,Other,2023-M12,""
India,Qatar,Exports of goods,Other,2023-M12,154.072525
India,Saudi Arabia,Exports of goods,Other,2023-M12,947.231902
India,Saudi Arabia,Trade balance goods,Other,2023-M12,""
India,Saudi Arabia,Trade balance goods,Other,2023-M12,-1832.972993
India,Qatar,Imports of goods,Other,2023-M12,1216.44564
India,United States,Trade balance goods,Other,2023-M12,3462.98632
India,Italy,Exports of goods,Other,2023-M12,""
India,France,Trade balance goods,Other,2023-M12,""
India,France,Exports of goods,Other,2023-M12,""
India,Italy,Exports of goods,Other,2023-M12,875.439826
India,Germany,Imports of goods,Other,2023-M12,1421.01461
India,Saudi Arabia,Imports of goods,Other,2023-M12,2780.204895
India,Germany,Exports of goods,Other,2023-M12,841.849865
India,France,Imports of goods,Other,2023-M12,541.358776
India,Qatar,Imports of goods,Other,2023-M12,""
India,Saudi Arabia,Imports of goods,Other,2023-M12,""
India,France,Exports of goods,Other,2023-M12,464.577479
India,Italy,Imports of goods,Other,2023-M12,""
India,France,Imports of goods,Other,2023-M12,""
India,Italy,Trade balance goods,Other,2023-M12,39.584878
India,Germany,Trade balance goods,Other,2023-M12,-579.164745
India,United States,Imports of goods,Other,2023-M12,""
India,United States,Imports of goods,Other,2023-M12,3018.166001
India,United States,Trade balance goods,Other,2023-M12,""
India,Germany,Exports of goods,Other,2023-M12,""
India,Germany,Imports of goods,Other,2023-M12,""
India,United States,Exports of goods,Other,2023-M12,""
India,Saudi Arabia,Exports of goods,Other,2023-M12,""
India,United States,Exports of goods,Other,2023-M12,6481.152321
India,Italy,Imports of goods,Other,2023-M12,835.854948
India,Qatar,Trade balance goods,Other,2023-M12,-1062.373115
India,Qatar,Exports of goods,Other,2023-M12,""
India,Italy,Trade balance goods,Other,2023-M12,""
India,Germany,Trade balance goods,Other,2023-M12,""
India,United States,Trade balance goods,Other,2023-M12,""
India,France,Trade balance goods,Other,2023-M12,""
India,France,Trade balance goods,Other,2023-M12,-76.781297
India,Saudi Arabia,Imports of goods,Other,2023-M12,""
India,Germany,Exports of goods,Other,2023-M12,""
India,France,Imports of goods,Other,2023-M12,""
India,Italy,Imports of goods,Other,2023-M12,""
